atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6,classe
-1.809599429949012,-1.2617694039906662,-1.318541887929263,-2.5088463562915333,-1.771370937118827,-1.284613084194015,1
-0.2248065764481877,-0.4074763359428067,-0.3270597315242873,-0.4381207386015047,-0.0246167424384206,0.1235097409050056,3
-0.1673638684682516,-0.4417540296966354,-0.0290441512640669,-0.7088770650950552,-0.4521730751737706,-0.3674222516185469,1
-0.7618387674267707,-0.4552019708409748,-0.1558066469440139,0.4956131361512244,-0.6922020141394876,-0.3917182682792713,3
0.9075559051649535,0.816147900510453,0.9059301826270144,0.5733676120958481,-1.0543502988614508,0.8176689667470012,4
1.1431045616419753,1.5535893942380967,0.9059301826270144,1.0045794884682695,1.6478697266345863,1.2392900119537276,4
-0.7854774360495216,-0.1591341445748341,-0.5545273675541806,-0.5913971713801791,-1.317867737103266,-0.3295121505287509,2
0.9547362697763648,0.5590382161874458,0.9059301826270144,0.6835336121336505,-0.6099969838059687,1.087337691532282,4
0.4660549531008549,0.5499819776435171,0.9059301826270144,0.6165079803254923,-0.5110176830622035,0.6709185841996754,3
0.7281534445268434,0.5847915121164623,0.5138883095858351,0.9704986146038312,0.7918786647599576,0.4501538216803711,4
-1.6654019151703603,-1.8814297991930344,-1.88660021503076,-1.716505075283003,-1.6427135785363625,-1.806070410810224,1
-0.7119750867812112,-0.7323119586649944,-0.7438413673129178,-1.0973099486053246,-1.0954289368206829,-0.86282647326946,3
0.7952063487458377,1.5224719780217344,0.9059301826270144,0.8245303032022725,1.6666653637207829,1.2392900119537276,3
-0.1942812341073846,0.423588432051119,0.395341784646362,0.721719243950946,1.8977310888204733,-0.658484108980139,1
-0.154531009864413,-0.7990534864705545,-0.6506537185165469,-0.8522222542107789,0.3184838102944006,-0.7691059300906784,1
-0.4553675573845087,-0.7244312411951196,-0.4069585987179541,-1.102116264506014,0.0631666483418627,-0.6132501229572179,1
0.8658868445957184,0.9757864265675144,0.9059301826270144,0.4192765158134315,-0.083163009803501,1.0268088771807695,4
0.8247838597081896,0.4728453286162731,0.8083476862158399,0.6573862238834722,0.2578408996937327,0.3254930493461926,4
1.046893812754295,0.7705445191781727,0.9059301826270144,0.96333029101121,1.0530581657336004,0.9361832409771256,3
-1.7150938589976958,-1.0338849195014854,-1.521172828351084,-0.7081794684466082,-0.2152311919250898,-1.310171840969383,1
0.669978773997218,0.3012067054128015,0.3961212577000306,1.1002846921723384,-0.1862395995946578,0.3607241544234668,3
0.8167178124161325,0.0073880015275857,0.7624406671926576,0.5939361336156868,-0.2690171182303789,0.830866094349729,4
0.198845150194831,0.1831643919820618,0.5060845284583638,-0.0518788870947194,0.6990341096151147,0.0920404692469481,1
1.0735114647027086,1.045762202306213,0.9059301826270144,0.9890256609627897,0.1813311269999565,0.6911289800761756,4
-0.9682938302693812,-1.1846717021576432,-1.4000978695328752,-0.6593077184504458,0.0054930067944238,-1.3539974827784311,1
-1.7901808428447956,-1.4263532877352445,-1.745154231156661,-0.8920662005161742,-0.999070404148184,-1.3317619205201092,1
-0.8092323877737396,0.0812220962623886,0.2126828767103784,0.8655479093064021,1.3888237381965216,-0.1596908021018616,3
1.1615338105862014,1.573665059914544,0.9059301826270144,1.0758396726423152,1.4661863050049584,1.2392900119537276,4
1.0456416086975653,1.1336875758816605,0.9059301826270144,1.0608632107079248,0.6939605461331315,1.2392900119537276,3
-2.076420773048259,-2.167331946320558,-2.317833245486017,-2.2400633081096464,-2.653637303753207,-2.031855745509359,1
0.8199391178955021,0.9422532415673324,0.9059301826270144,0.6735255369543419,-1.1131244142391916,1.221951941534245,3
0.9501383519753795,0.7087928176458085,0.9059301826270144,0.6794678495403812,0.7573013681829753,1.0431828606298528,3
0.6169339435723292,2.588586866059877e-16,0.5504375598371635,0.7385447598729231,-0.2880839990832769,0.3033073614699145,4
-1.2579228135048677,-0.7737268261161244,-0.8040044805405154,-1.463277771430109,-0.5640334794444061,-1.0120024700411678,3
-0.1605980708637006,0.0659588649128434,-0.032303945165632,0.1605065041664932,0.6084035422271046,-0.1354178675090194,3
0.8753201339083383,0.737903028712116,0.9059301826270144,0.966582055659396,2.0021585816955767,0.6232833950365928,3
-1.95283218928317,-1.9338565945972737,-2.4112625470521256,-1.777646002245043,-1.4093924110605789,-2.177119907186284,1
-1.0545873655700977,-1.5970206704283534,-1.8806656024853017,-1.7330426995404586,-1.234186919078177,-2.1930212786842325,1
0.2830415377308161,0.1281811176348985,0.9059301826270144,0.553485406697606,0.8898197771010153,1.1653942755348932,4
0.1767694410633732,-0.239852111629276,0.054115178722171,0.3920914215227157,0.4337591725922217,0.5908691727726674,1
1.0674497861679717,1.1460627638181478,0.9059301826270144,1.1163794044697153,1.7111314147403116,1.2392900119537276,4
0.4883424209373423,0.3290400723342409,0.7326162597686529,0.906851222972682,-0.6529668473054503,0.4279151858800387,3
-0.7520914336578888,-0.0465923878813517,-0.1514321596805134,-0.2446258241776298,-0.0025574194809238,-0.4167629060496631,1
1.043204180775137,1.0954972979919215,0.9059301826270144,1.0658749442391922,-0.338483712567717,0.7666352156728308,3
-1.3993876275388388,-1.7552552919220958,-1.7172789193360565,-1.8385531353704103,-0.9310462959964813,-1.5055053235849056,1
0.9590895935746846,0.2446926819582269,0.7203214086961516,0.6441068142737254,1.1261303388232595,-0.3234327056197583,3
-0.9999271711500128,-0.8419258322565988,-0.9138129631493884,-0.6596711046312989,-0.1693197252457975,-0.988294413353306,1
1.0560499153205205,1.8400914067868688,0.9059301826270144,1.128789596582466,0.7291263028008447,1.2392900119537276,4
-1.534068339655246,-1.3757305366934718,-1.8636990958816055,-2.406345009269939,-1.958733047196378,-1.4954915940059623,1
-0.674916149393034,-0.712645751538688,-0.9151280692151288,-0.683556896172653,0.6162860896656056,-1.4975543397634818,1
1.089918493340477,1.4087932302595056,0.9059301826270144,1.1281511156235853,1.0126690203437587,1.2392900119537276,3
0.7160419563251579,0.6275789486744556,0.9050554004654744,0.3556658812058142,0.316832758785455,0.8393405933127654,3
0.1146198185885437,0.411356396542999,0.9059301826270144,-0.2960782209204426,-0.7060326536347984,0.7989548188571535,3
1.1013785842023716,0.88720587111875,0.9059301826270144,0.8119604271540488,0.0591866378732894,0.706433718126734,4
0.5814652727945957,0.518757051692335,0.9059301826270144,0.2981569838535998,0.3357539669258471,0.8395408705439726,4
-0.9889178510775234,-0.1058485530652256,0.0531468187974265,0.2771716314917577,0.5174084359973162,-0.0829735239590832,1
1.0036746353202874,1.4131333938087405,0.9059301826270144,1.017724747247153,0.7832416481691302,1.2392900119537276,4
0.8012731779918603,1.2366975587042437,0.9059301826270144,0.5665363809547315,2.034415673044643,0.961042133659848,2
-1.44412798703792,-0.9777263136080844,-1.171964016525549,-1.9878977628025625,-1.3987220298393617,-1.180028505376464,1
1.0015624633166076,0.8285989531533948,0.9059301826270144,1.0258079961087634,1.1618993252780123,1.2392900119537276,4
-1.3096386110068865,-1.4226911043836812,-1.4292419431258865,-2.218233680410178,-1.0844479482507006,-2.0658845337432243,1
-1.319508777333542,-0.8527991093506735,-0.9505308309422617,-1.4250416346834829,-0.4367851351093756,-0.9241627761268024,3
0.516651859512844,0.6382746567463812,0.9059301826270144,0.4812127317559914,0.3958934531752781,1.0627908655391292,4
-0.1279196961393787,-0.2895908387086533,0.0840997955262783,0.4024465683863509,-1.3161503521513742,0.4235832745069748,2
-0.3085607121820279,-0.1617862340347607,0.0159934386665511,0.6330330554464038,1.4393448218483058,0.0521002113642213,2
0.1872376112452488,-0.4097277761663591,0.0336682654173269,0.1116715962791321,0.2478578427151989,0.1096058945604408,2
0.8735183746973013,0.3600987938477706,0.9059301826270144,0.9661821904699398,0.7183360091622619,0.5416120350891288,4
1.0257324399070125,1.1347228359082735,0.9059301826270144,1.0979167177248317,0.284637561070126,1.2392900119537276,4
1.1188538057091857,1.367957352568181,0.9059301826270144,1.0602338182255615,1.2970932205036716,1.1315239652163511,4
-0.8001671116892738,-0.2662373162458963,-0.4450490615184592,-1.8053675434054304,-1.0485166944280653,-0.5508944315119494,1
-1.1886808839940006,-1.3364623366599797,-1.6418922762753343,0.0253864813336225,0.587282116067943,-1.710544076839463,3
0.8035020917148202,0.4791293160744241,0.4789732908005198,0.3137463028909891,0.2715975442906675,-0.0809069280960882,2
-1.2742537012540858,-1.6878513783748692,-1.7365806270121324,-0.2060174818636055,-0.6952965070082631,-1.0346850838458497,1
0.0364775666498946,0.2346017548267358,0.3517766818537011,-0.4909774526682327,-1.1662169931922333,0.7044801980030168,3
-1.9838144070609056,-1.60037576679071,-2.0237746546696287,-2.135510511425148,-1.9010101024332744,-1.972091799379475,1
1.0181536311560742,0.3161789549037929,0.7869850886037826,0.6299914845225135,-0.2775078590756585,0.5820710384350898,3
0.7459804007477974,0.6858107558500394,0.9059301826270144,1.1496278869286811,0.6033694857769321,0.7730166364911072,3
0.9148699053657738,0.6136146417796107,0.8331287718107907,-0.0534661402898336,-0.6430978239953227,0.5228846994487976,4
-1.0046624373285038,-1.2239179112358252,-1.1162588932480084,0.1067071037373877,-0.2773537429143313,-1.827193891280766,1
1.1207072099872877,1.4567269265705831,0.9059301826270144,1.1425346473577216,1.0676805539650545,1.2392900119537276,4
0.4131169886651699,0.2995438690037711,0.4981922907618893,0.2281687904021755,0.4550724908185247,0.5208405602950675,3
0.7599594558314463,0.6435380635665211,0.6080580948592371,0.733726704104897,-0.6684823229448084,0.715396726599602,3
-1.1492008502302566,-0.3529836148949472,-0.4439519274643645,-0.8812082105553405,-0.8416085296232554,-0.0243856544082244,1
0.9504605890580952,0.9736579384276586,0.9059301826270144,0.9894432307917296,1.6323512819895842,0.7554550789178598,3
0.8899396731797218,0.6326461233097829,0.9059301826270144,1.0463615858556383,1.7016665551821373,0.5165749951784664,3
-1.0042533420802524,-0.660002410476237,-0.3912307748246752,-1.263766306021199,-0.6889059177902367,-0.1884703274842551,1
